code_name,n,k,d,p,overhead_ratio,P_corr,q_L,P_base,P_group,P_fallback,P_full_bound,threshold,advantage_margin,advantageous
"[[11,1,5]]",11,1,5,0.13,1.35,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6327613050249463,-0.719150152864618,False
"[[11,1,5]]",11,1,5,0.13,1.3625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6414462055835894,-0.7278350534232612,False
"[[11,1,5]]",11,1,5,0.13,1.375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.650131106142233,-0.7365199539819047,False
"[[11,1,5]]",11,1,5,0.13,1.3875000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6588160067008764,-0.7452048545405481,False
"[[11,1,5]]",11,1,5,0.13,1.4000000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.66750090725952,-0.7538897550991916,False
"[[11,1,5]]",11,1,5,0.13,1.4125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.676185807818163,-0.7625746556578348,False
"[[11,1,5]]",11,1,5,0.13,1.425,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6848707083768062,-0.7712595562164779,False
"[[11,1,5]]",11,1,5,0.13,1.4375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6935556089354495,-0.7799444567751213,False
"[[11,1,5]]",11,1,5,0.13,1.4500000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7022405094940931,-0.7886293573337648,False
"[[11,1,5]]",11,1,5,0.13,1.4625000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7109254100527365,-0.7973142578924082,False
"[[11,1,5]]",11,1,5,0.13,1.475,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7196103106113796,-0.8059991584510513,False
"[[11,1,5]]",11,1,5,0.13,1.4875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7282952111700227,-0.8146840590096944,False
"[[11,1,5]]",11,1,5,0.13,1.5,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7369801117286663,-0.823368959568338,False
"[[11,1,5]]",11,1,5,0.13,1.5125000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7456650122873096,-0.8320538601269813,False
"[[11,1,5]]",11,1,5,0.13,1.5250000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7543499128459532,-0.8407387606856249,False
"[[11,1,5]]",11,1,5,0.13,1.5375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7630348134045963,-0.849423661244268,False
"[[11,1,5]]",11,1,5,0.13,1.55,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7717197139632395,-0.8581085618029112,False
"[[11,1,5]]",11,1,5,0.13,1.5625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7804046145218828,-0.8667934623615545,False
"[[11,1,5]]",11,1,5,0.13,1.5750000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7890895150805264,-0.8754783629201981,False
"[[11,1,5]]",11,1,5,0.13,1.5875000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.7977744156391697,-0.8841632634788414,False
"[[11,1,5]]",11,1,5,0.13,1.6,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8064593161978129,-0.8928481640374846,False
"[[11,1,5]]",11,1,5,0.13,1.6125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.815144216756456,-0.9015330645961277,False
"[[11,1,5]]",11,1,5,0.13,1.625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8238291173150996,-0.9102179651547713,False
"[[11,1,5]]",11,1,5,0.13,1.6375000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.832514017873743,-0.9189028657134146,False
"[[11,1,5]]",11,1,5,0.13,1.6500000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8411989184323865,-0.9275877662720582,False
"[[11,1,5]]",11,1,5,0.13,1.6625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8498838189910296,-0.9362726668307013,False
"[[11,1,5]]",11,1,5,0.13,1.675,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8585687195496727,-0.9449575673893444,False
"[[11,1,5]]",11,1,5,0.13,1.6875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8672536201083163,-0.953642467947988,False
"[[11,1,5]]",11,1,5,0.13,1.7000000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8759385206669597,-0.9623273685066314,False
"[[11,1,5]]",11,1,5,0.13,1.7125000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.884623421225603,-0.9710122690652747,False
"[[11,1,5]]",11,1,5,0.13,1.725,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.8933083217842464,-0.9796971696239181,False
"[[11,1,5]]",11,1,5,0.13,1.7375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.9019932223428895,-0.9883820701825612,False
