q_base,deltaC_over_Cbase,threshold_qL,advantage_possible
0.192,1.6400000000000001,-1.1331200000000001,False
0.192,1.6500000000000001,-1.1412000000000002,False
0.192,1.6600000000000001,-1.1492800000000003,False
0.192,1.67,-1.1573600000000002,False
0.192,1.68,-1.16544,False
0.192,1.69,-1.1735200000000001,False
0.192,1.7,-1.1816000000000002,False
0.192,1.71,-1.18968,False
0.192,1.72,-1.1977600000000002,False
0.192,1.73,-1.20584,False
0.192,1.74,-1.21392,False
0.192,1.75,-1.2220000000000002,False
0.192,1.76,-1.23008,False
0.192,1.77,-1.2381600000000001,False
0.192,1.78,-1.2462400000000002,False
0.192,1.79,-1.25432,False
0.192,1.8,-1.2624000000000002,False
0.192,1.81,-1.2704800000000003,False
0.192,1.82,-1.2785600000000001,False
0.192,1.83,-1.2866400000000002,False
0.192,1.84,-1.2947200000000003,False
0.192,1.85,-1.3028000000000002,False
0.192,1.86,-1.3108800000000003,False
0.192,1.87,-1.3189600000000001,False
0.192,1.8800000000000001,-1.3270400000000002,False
0.192,1.8900000000000001,-1.3351200000000003,False
0.192,1.9000000000000001,-1.3432000000000002,False
0.192,1.9100000000000001,-1.3512800000000003,False
0.192,1.92,-1.3593600000000001,False
0.192,1.93,-1.3674400000000002,False
0.192,1.94,-1.37552,False
0.192,1.95,-1.3836000000000002,False
0.192,1.96,-1.39168,False
0.192,1.97,-1.3997600000000001,False
0.192,1.98,-1.4078400000000002,False
0.192,1.99,-1.41592,False
0.192,2.0,-1.4240000000000002,False
0.194,0.0,0.194,True
0.194,0.01,0.18594,True
0.194,0.02,0.17788,True
0.194,0.03,0.16982,True
0.194,0.04,0.16176000000000001,True
0.194,0.05,0.1537,True
0.194,0.06,0.14564,True
0.194,0.07,0.13757999999999998,True
0.194,0.08,0.12952,True
0.194,0.09,0.12146,True
0.194,0.1,0.1134,True
0.194,0.11,0.10534,True
0.194,0.12,0.09728,True
0.194,0.13,0.08922,True
0.194,0.14,0.08115999999999998,True
0.194,0.15,0.0731,True
0.194,0.16,0.06503999999999999,True
0.194,0.17,0.056979999999999975,True
0.194,0.18,0.04891999999999999,True
0.194,0.19,0.04086000000000001,True
0.194,0.2,0.032799999999999996,True
0.194,0.21,0.024740000000000012,True
0.194,0.22,0.01668,True
0.194,0.23,0.008619999999999989,True
0.194,0.24,0.0005600000000000049,True
0.194,0.25,-0.007500000000000007,False
0.194,0.26,-0.015560000000000018,False
0.194,0.27,-0.02362000000000003,False
0.194,0.28,-0.03168000000000004,False
0.194,0.29,-0.03974,False
0.194,0.3,-0.04780000000000001,False
0.194,0.31,-0.05586000000000002,False
0.194,0.32,-0.06392000000000003,False
0.194,0.33,-0.07198000000000004,False
0.194,0.34,-0.08004000000000006,False
0.194,0.35000000000000003,-0.08810000000000001,False
0.194,0.36,-0.09616000000000002,False
0.194,0.37,-0.10422000000000003,False
0.194,0.38,-0.11227999999999999,False
0.194,0.39,-0.12034,False
0.194,0.4,-0.12840000000000001,False
0.194,0.41000000000000003,-0.13646000000000003,False
0.194,0.42,-0.14451999999999998,False
0.194,0.43,-0.15258,False
0.194,0.44,-0.16064,False
0.194,0.45,-0.16870000000000002,False
0.194,0.46,-0.17676000000000003,False
0.194,0.47000000000000003,-0.18482000000000004,False
0.194,0.48,-0.19288,False
0.194,0.49,-0.20094,False
0.194,0.5,-0.20900000000000002,False
0.194,0.51,-0.21706000000000003,False
0.194,0.52,-0.22512000000000004,False
0.194,0.53,-0.23318000000000005,False
0.194,0.54,-0.24124000000000007,False
0.194,0.55,-0.24930000000000008,False
0.194,0.56,-0.2573600000000001,False
0.194,0.5700000000000001,-0.2654200000000001,False
0.194,0.58,-0.27348,False
0.194,0.59,-0.28154,False
0.194,0.6,-0.2896,False
0.194,0.61,-0.29766000000000004,False
0.194,0.62,-0.30572000000000005,False
0.194,0.63,-0.31378,False
0.194,0.64,-0.32184000000000007,False
0.194,0.65,-0.3299,False
0.194,0.66,-0.3379600000000001,False
0.194,0.67,-0.34602000000000005,False
0.194,0.68,-0.3540800000000001,False
0.194,0.6900000000000001,-0.3621400000000001,False
0.194,0.7000000000000001,-0.37020000000000003,False
0.194,0.71,-0.37826,False
0.194,0.72,-0.38632000000000005,False
0.194,0.73,-0.39438,False
0.194,0.74,-0.4024400000000001,False
0.194,0.75,-0.41050000000000003,False
0.194,0.76,-0.41856,False
0.194,0.77,-0.42662000000000005,False
0.194,0.78,-0.43468,False
0.194,0.79,-0.4427400000000001,False
0.194,0.8,-0.45080000000000003,False
0.194,0.81,-0.4588600000000001,False
0.194,0.8200000000000001,-0.46692000000000006,False
0.194,0.8300000000000001,-0.4749800000000001,False
0.194,0.84,-0.48303999999999997,False
0.194,0.85,-0.49110000000000004,False
0.194,0.86,-0.49916,False
0.194,0.87,-0.50722,False
0.194,0.88,-0.51528,False
0.194,0.89,-0.5233400000000001,False
0.194,0.9,-0.5314000000000001,False
0.194,0.91,-0.53946,False
0.194,0.92,-0.54752,False
0.194,0.93,-0.5555800000000002,False
0.194,0.9400000000000001,-0.5636400000000001,False
0.194,0.9500000000000001,-0.5717000000000001,False
0.194,0.96,-0.57976,False
0.194,0.97,-0.58782,False
0.194,0.98,-0.59588,False
0.194,0.99,-0.6039400000000001,False
0.194,1.0,-0.6120000000000001,False
0.194,1.01,-0.6200600000000001,False
0.194,1.02,-0.62812,False
0.194,1.03,-0.63618,False
0.194,1.04,-0.6442400000000001,False
0.194,1.05,-0.6523000000000001,False
0.194,1.06,-0.6603600000000001,False
0.194,1.07,-0.66842,False
0.194,1.08,-0.6764800000000002,False
0.194,1.09,-0.6845400000000001,False
0.194,1.1,-0.6926000000000001,False
0.194,1.11,-0.7006600000000001,False
0.194,1.12,-0.7087200000000002,False
0.194,1.1300000000000001,-0.7167800000000002,False
0.194,1.1400000000000001,-0.7248400000000002,False
0.194,1.1500000000000001,-0.7329000000000001,False
0.194,1.16,-0.7409600000000001,False
0.194,1.17,-0.74902,False
0.194,1.18,-0.75708,False
0.194,1.19,-0.7651399999999999,False
0.194,1.2,-0.7732000000000001,False
0.194,1.21,-0.7812600000000001,False
0.194,1.22,-0.78932,False
0.194,1.23,-0.79738,False
0.194,1.24,-0.8054400000000002,False
0.194,1.25,-0.8135000000000001,False
0.194,1.26,-0.8215600000000001,False
0.194,1.27,-0.82962,False
0.194,1.28,-0.8376800000000002,False
0.194,1.29,-0.8457400000000002,False
0.194,1.3,-0.8538000000000001,False
0.194,1.31,-0.8618600000000001,False
0.194,1.32,-0.8699200000000002,False
0.194,1.33,-0.8779800000000002,False
0.194,1.34,-0.8860400000000002,False
0.194,1.35,-0.8941000000000001,False
0.194,1.36,-0.9021600000000003,False
0.194,1.37,-0.9102200000000003,False
0.194,1.3800000000000001,-0.9182800000000002,False
0.194,1.3900000000000001,-0.9263400000000002,False
0.194,1.4000000000000001,-0.9344000000000001,False
0.194,1.41,-0.9424600000000001,False
0.194,1.42,-0.95052,False
0.194,1.43,-0.95858,False
0.194,1.44,-0.9666400000000002,False
0.194,1.45,-0.9747000000000001,False
0.194,1.46,-0.9827600000000001,False
0.194,1.47,-0.99082,False
0.194,1.48,-0.9988800000000002,False
0.194,1.49,-1.0069400000000002,False
0.194,1.5,-1.0150000000000001,False
0.194,1.51,-1.02306,False
0.194,1.52,-1.03112,False
0.194,1.53,-1.0391800000000002,False
0.194,1.54,-1.0472400000000002,False
0.194,1.55,-1.0553000000000001,False
0.194,1.56,-1.06336,False
0.194,1.57,-1.0714200000000003,False
0.194,1.58,-1.0794800000000002,False
0.194,1.59,-1.0875400000000002,False
0.194,1.6,-1.0956000000000001,False
0.194,1.61,-1.1036600000000003,False
0.194,1.62,-1.1117200000000003,False
0.194,1.6300000000000001,-1.1197800000000002,False
0.194,1.6400000000000001,-1.1278400000000002,False
0.194,1.6500000000000001,-1.1359000000000001,False
0.194,1.6600000000000001,-1.1439600000000003,False
0.194,1.67,-1.15202,False
0.194,1.68,-1.16008,False
0.194,1.69,-1.1681400000000002,False
0.194,1.7,-1.1762000000000001,False
0.194,1.71,-1.18426,False
0.194,1.72,-1.19232,False
0.194,1.73,-1.2003800000000002,False
0.194,1.74,-1.2084400000000002,False
0.194,1.75,-1.2165000000000001,False
0.194,1.76,-1.22456,False
0.194,1.77,-1.23262,False
0.194,1.78,-1.2406800000000002,False
0.194,1.79,-1.2487400000000002,False
0.194,1.8,-1.2568000000000001,False
0.194,1.81,-1.26486,False
0.194,1.82,-1.2729200000000003,False
0.194,1.83,-1.2809800000000002,False
0.194,1.84,-1.2890400000000002,False
0.194,1.85,-1.2971000000000001,False
0.194,1.86,-1.3051600000000003,False
0.194,1.87,-1.3132200000000003,False
0.194,1.8800000000000001,-1.3212800000000002,False
0.194,1.8900000000000001,-1.3293400000000002,False
0.194,1.9000000000000001,-1.3374000000000001,False
0.194,1.9100000000000001,-1.3454600000000003,False
0.194,1.92,-1.35352,False
0.194,1.93,-1.36158,False
0.194,1.94,-1.3696400000000002,False
0.194,1.95,-1.3777000000000001,False
0.194,1.96,-1.38576,False
0.194,1.97,-1.39382,False
0.194,1.98,-1.4018800000000002,False
0.194,1.99,-1.4099400000000002,False
0.194,2.0,-1.4180000000000001,False
0.196,0.0,0.196,True
0.196,0.01,0.18796000000000002,True
0.196,0.02,0.17992,True
0.196,0.03,0.17188,True
0.196,0.04,0.16384,True
0.196,0.05,0.1558,True
0.196,0.06,0.14776,True
0.196,0.07,0.13972,True
0.196,0.08,0.13168000000000002,True
0.196,0.09,0.12364,True
0.196,0.1,0.1156,True
0.196,0.11,0.10756,True
0.196,0.12,0.09952000000000001,True
0.196,0.13,0.09147999999999999,True
0.196,0.14,0.08343999999999999,True
0.196,0.15,0.07540000000000001,True
0.196,0.16,0.06736,True
0.196,0.17,0.059319999999999984,True
0.196,0.18,0.05127999999999999,True
0.196,0.19,0.04324,True
0.196,0.2,0.03519999999999998,True
0.196,0.21,0.027160000000000017,True
0.196,0.22,0.019119999999999998,True
0.196,0.23,0.011079999999999979,True
0.196,0.24,0.003040000000000015,True
0.196,0.25,-0.0050000000000000044,False
0.196,0.26,-0.013040000000000024,False
0.196,0.27,-0.021080000000000015,False
0.196,0.28,-0.029120000000000035,False
0.196,0.29,-0.03716,False
0.196,0.3,-0.04519999999999999,False
0.196,0.31,-0.05324000000000001,False
0.196,0.32,-0.06128,False
0.196,0.33,-0.06932000000000005,False
0.196,0.34,-0.07736000000000004,False
0.196,0.35000000000000003,-0.08540000000000003,False
0.196,0.36,-0.09344000000000002,False
0.196,0.37,-0.10148000000000001,False
0.196,0.38,-0.10952,False
0.196,0.39,-0.11756,False
0.196,0.4,-0.12560000000000004,False
0.196,0.41000000000000003,-0.13364000000000004,False
0.196,0.42,-0.14167999999999997,False
0.196,0.43,-0.14972000000000002,False
0.196,0.44,-0.15776,False
0.196,0.45,-0.1658,False
0.196,0.46,-0.17384000000000005,False
0.196,0.47000000000000003,-0.18188000000000004,False
0.196,0.48,-0.18991999999999998,False
0.196,0.49,-0.19796000000000002,False
0.196,0.5,-0.20600000000000002,False
0.196,0.51,-0.21404,False
0.196,0.52,-0.22208000000000006,False
0.196,0.53,-0.23012000000000005,False
0.196,0.54,-0.23816000000000004,False
0.196,0.55,-0.24620000000000003,False
0.196,0.56,-0.2542400000000001,False
0.196,0.5700000000000001,-0.26228000000000007,False
0.196,0.58,-0.27032,False
0.196,0.59,-0.27836,False
0.196,0.6,-0.2864,False
0.196,0.61,-0.29444000000000004,False
0.196,0.62,-0.30248,False
0.196,0.63,-0.3105200000000001,False
0.196,0.64,-0.31856,False
0.196,0.65,-0.32660000000000006,False
0.196,0.66,-0.3346400000000001,False
0.196,0.67,-0.34268000000000004,False
0.196,0.68,-0.3507200000000001,False
0.196,0.6900000000000001,-0.35876,False
0.196,0.7000000000000001,-0.36680000000000007,False
0.196,0.71,-0.37484,False
0.196,0.72,-0.38288000000000005,False
0.196,0.73,-0.39092,False
0.196,0.74,-0.39896000000000004,False
0.196,0.75,-0.407,False
0.196,0.76,-0.41504,False
0.196,0.77,-0.42308000000000007,False
0.196,0.78,-0.43112,False
0.196,0.79,-0.43916000000000005,False
0.196,0.8,-0.4472000000000001,False
0.196,0.81,-0.45524000000000003,False
0.196,0.8200000000000001,-0.4632800000000001,False
0.196,0.8300000000000001,-0.4713200000000001,False
0.196,0.84,-0.47935999999999995,False
0.196,0.85,-0.4874,False
0.196,0.86,-0.49544000000000005,False
0.196,0.87,-0.5034799999999999,False
0.196,0.88,-0.51152,False
0.196,0.89,-0.51956,False
0.196,0.9,-0.5276000000000001,False
0.196,0.91,-0.5356400000000001,False
0.196,0.92,-0.5436800000000002,False
0.196,0.93,-0.55172,False
0.196,0.9400000000000001,-0.55976,False
0.196,0.9500000000000001,-0.5678000000000001,False
0.196,0.96,-0.5758399999999999,False
0.196,0.97,-0.58388,False
0.196,0.98,-0.59192,False
0.196,0.99,-0.59996,False
0.196,1.0,-0.6080000000000001,False
0.196,1.01,-0.6160400000000001,False
0.196,1.02,-0.62408,False
0.196,1.03,-0.63212,False
0.196,1.04,-0.6401600000000001,False
0.196,1.05,-0.6482000000000001,False
0.196,1.06,-0.6562400000000002,False
0.196,1.07,-0.6642800000000002,False
0.196,1.08,-0.67232,False
0.196,1.09,-0.6803600000000001,False
0.196,1.1,-0.6884000000000001,False
0.196,1.11,-0.6964400000000002,False
0.196,1.12,-0.7044800000000002,False
0.196,1.1300000000000001,-0.71252,False
0.196,1.1400000000000001,-0.7205600000000001,False
0.196,1.1500000000000001,-0.7286000000000001,False
0.196,1.16,-0.73664,False
0.196,1.17,-0.74468,False
0.196,1.18,-0.7527200000000001,False
0.196,1.19,-0.7607600000000001,False
0.196,1.2,-0.7687999999999999,False
0.196,1.21,-0.77684,False
0.196,1.22,-0.78488,False
0.196,1.23,-0.7929200000000001,False
0.196,1.24,-0.8009600000000001,False
0.196,1.25,-0.8090000000000002,False
0.196,1.26,-0.8170400000000002,False
0.196,1.27,-0.82508,False
0.196,1.28,-0.8331200000000001,False
0.196,1.29,-0.8411600000000001,False
0.196,1.3,-0.8492000000000002,False
0.196,1.31,-0.8572400000000002,False
0.196,1.32,-0.8652800000000003,False
0.196,1.33,-0.8733200000000001,False
0.196,1.34,-0.8813600000000001,False
0.196,1.35,-0.8894000000000002,False
0.196,1.36,-0.8974400000000002,False
0.196,1.37,-0.9054800000000003,False
0.196,1.3800000000000001,-0.9135200000000001,False
0.196,1.3900000000000001,-0.9215600000000002,False
0.196,1.4000000000000001,-0.9296000000000002,False
0.196,1.41,-0.93764,False
0.196,1.42,-0.9456800000000001,False
0.196,1.43,-0.9537200000000001,False
0.196,1.44,-0.9617600000000002,False
0.196,1.45,-0.9698,False
0.196,1.46,-0.97784,False
0.196,1.47,-0.9858800000000001,False
0.196,1.48,-0.9939200000000001,False
0.196,1.49,-1.0019600000000002,False
0.196,1.5,-1.01,False
0.196,1.51,-1.01804,False
0.196,1.52,-1.02608,False
0.196,1.53,-1.0341200000000002,False
0.196,1.54,-1.0421600000000002,False
0.196,1.55,-1.0502000000000002,False
0.196,1.56,-1.05824,False
0.196,1.57,-1.0662800000000001,False
0.196,1.58,-1.0743200000000002,False
0.196,1.59,-1.0823600000000002,False
0.196,1.6,-1.0904000000000003,False
0.196,1.61,-1.0984400000000003,False
0.196,1.62,-1.1064800000000001,False
0.196,1.6300000000000001,-1.1145200000000002,False
0.196,1.6400000000000001,-1.1225600000000002,False
0.196,1.6500000000000001,-1.1306000000000003,False
0.196,1.6600000000000001,-1.1386400000000003,False
0.196,1.67,-1.1466800000000001,False
0.196,1.68,-1.15472,False
0.196,1.69,-1.16276,False
0.196,1.7,-1.1708,False
0.196,1.71,-1.17884,False
0.196,1.72,-1.1868800000000002,False
0.196,1.73,-1.1949200000000002,False
0.196,1.74,-1.20296,False
0.196,1.75,-1.211,False
0.196,1.76,-1.2190400000000001,False
0.196,1.77,-1.2270800000000002,False
0.196,1.78,-1.2351200000000002,False
0.196,1.79,-1.2431600000000003,False
0.196,1.8,-1.2512,False
0.196,1.81,-1.2592400000000001,False
0.196,1.82,-1.2672800000000002,False
0.196,1.83,-1.2753200000000002,False
0.196,1.84,-1.2833600000000003,False
0.196,1.85,-1.2914,False
0.196,1.86,-1.2994400000000002,False
0.196,1.87,-1.3074800000000002,False
0.196,1.8800000000000001,-1.3155200000000002,False
0.196,1.8900000000000001,-1.3235600000000003,False
0.196,1.9000000000000001,-1.3316000000000003,False
0.196,1.9100000000000001,-1.3396400000000002,False
0.196,1.92,-1.34768,False
0.196,1.93,-1.35572,False
0.196,1.94,-1.36376,False
0.196,1.95,-1.3718000000000001,False
0.196,1.96,-1.3798400000000002,False
0.196,1.97,-1.3878800000000002,False
0.196,1.98,-1.39592,False
0.196,1.99,-1.40396,False
0.196,2.0,-1.4120000000000001,False
0.198,0.0,0.198,True
0.198,0.01,0.18998,True
0.198,0.02,0.18196,True
0.198,0.03,0.17394,True
0.198,0.04,0.16592,True
0.198,0.05,0.1579,True
0.198,0.06,0.14988,True
0.198,0.07,0.14185999999999999,True
0.198,0.08,0.13384000000000001,True
0.198,0.09,0.12582,True
0.198,0.1,0.1178,True
0.198,0.11,0.10978,True
0.198,0.12,0.10176,True
0.198,0.13,0.09374,True
0.198,0.14,0.08571999999999999,True
0.198,0.15,0.0777,True
0.198,0.16,0.06967999999999999,True
0.198,0.17,0.06165999999999999,True
0.198,0.18,0.05363999999999999,True
0.198,0.19,0.045619999999999994,True
0.198,0.2,0.037599999999999995,True
0.198,0.21,0.029579999999999995,True
0.198,0.22,0.021559999999999996,True
0.198,0.23,0.013539999999999996,True
0.198,0.24,0.005519999999999997,True
0.198,0.25,-0.0025000000000000022,False
0.198,0.26,-0.010520000000000002,False
0.198,0.27,-0.01854000000000003,False
0.198,0.28,-0.026560000000000028,False
0.198,0.29,-0.03458,False
0.198,0.3,-0.0426,False
0.198,0.31,-0.05062,False
0.198,0.32,-0.058640000000000025,False
0.198,0.33,-0.06666,False
0.198,0.34,-0.07468000000000002,False
0.198,0.35000000000000003,-0.08270000000000005,False
0.198,0.36,-0.09072000000000002,False
0.198,0.37,-0.09874,False
0.198,0.38,-0.10676000000000002,False
0.198,0.39,-0.11478,False
0.198,0.4,-0.12280000000000002,False
0.198,0.41000000000000003,-0.13082000000000005,False
0.198,0.42,-0.13884000000000002,False
0.198,0.43,-0.14686,False
0.198,0.44,-0.15488000000000002,False
0.198,0.45,-0.16290000000000004,False
0.198,0.46,-0.17092000000000002,False
0.198,0.47000000000000003,-0.17894000000000004,False
0.198,0.48,-0.18696000000000002,False
0.198,0.49,-0.19498,False
0.198,0.5,-0.203,False
0.198,0.51,-0.21102000000000004,False
0.198,0.52,-0.21904,False
0.198,0.53,-0.22706000000000004,False
0.198,0.54,-0.23508000000000007,False
0.198,0.55,-0.24310000000000004,False
0.198,0.56,-0.25112000000000007,False
0.198,0.5700000000000001,-0.2591400000000001,False
0.198,0.58,-0.26716,False
0.198,0.59,-0.27518,False
0.198,0.6,-0.2832,False
0.198,0.61,-0.29122000000000003,False
0.198,0.62,-0.29924,False
0.198,0.63,-0.30726000000000003,False
0.198,0.64,-0.31528000000000006,False
0.198,0.65,-0.3233000000000001,False
0.198,0.66,-0.33132,False
0.198,0.67,-0.33934000000000003,False
0.198,0.68,-0.34736000000000006,False
0.198,0.6900000000000001,-0.3553800000000001,False
0.198,0.7000000000000001,-0.3634000000000001,False
0.198,0.71,-0.37142000000000003,False
0.198,0.72,-0.37944000000000006,False
0.198,0.73,-0.38745999999999997,False
0.198,0.74,-0.39548,False
0.198,0.75,-0.4035,False
0.198,0.76,-0.41152000000000005,False
0.198,0.77,-0.4195400000000001,False
0.198,0.78,-0.42756,False
0.198,0.79,-0.43558,False
0.198,0.8,-0.44360000000000005,False
0.198,0.81,-0.4516200000000001,False
0.198,0.8200000000000001,-0.4596400000000001,False
0.198,0.8300000000000001,-0.46766000000000013,False
0.198,0.84,-0.47568000000000005,False
0.198,0.85,-0.48369999999999996,False
0.198,0.86,-0.49172,False
0.198,0.87,-0.49974,False
0.198,0.88,-0.50776,False
0.198,0.89,-0.5157800000000001,False
0.198,0.9,-0.5238,False
0.198,0.91,-0.53182,False
0.198,0.92,-0.5398400000000001,False
0.198,0.93,-0.54786,False
0.198,0.9400000000000001,-0.5558800000000002,False
0.198,0.9500000000000001,-0.5639000000000001,False
0.198,0.96,-0.57192,False
0.198,0.97,-0.5799400000000001,False
0.198,0.98,-0.58796,False
0.198,0.99,-0.59598,False
0.198,1.0,-0.6040000000000001,False
0.198,1.01,-0.61202,False
0.198,1.02,-0.6200400000000001,False
0.198,1.03,-0.6280600000000001,False
0.198,1.04,-0.63608,False
0.198,1.05,-0.6441000000000001,False
0.198,1.06,-0.65212,False
0.198,1.07,-0.6601400000000002,False
0.198,1.08,-0.6681600000000001,False
0.198,1.09,-0.67618,False
0.198,1.1,-0.6842000000000001,False
0.198,1.11,-0.6922200000000001,False
0.198,1.12,-0.7002400000000002,False
0.198,1.1300000000000001,-0.7082600000000001,False
0.198,1.1400000000000001,-0.7162800000000002,False
0.198,1.1500000000000001,-0.7243000000000002,False
0.198,1.16,-0.7323200000000001,False
0.198,1.17,-0.74034,False
0.198,1.18,-0.7483599999999999,False
0.198,1.19,-0.75638,False
0.198,1.2,-0.7644,False
0.198,1.21,-0.7724200000000001,False
0.198,1.22,-0.78044,False
