p,scheme,code_name,n,k,d,redundancy_r,q_L,P_corr,P_global_opt,P_group,P_fallback,P_success,C_total,eta,baseline_type
0.13,global_noQEC,global_noQEC,1,1,1,1.0,0.13,0.87,0.6947920446914665,0.9942847833185422,0.5,0.6564690788815759,1.9,0.3455100415166189,global_noQEC
0.13,group_noQEC,group_noQEC,1,1,1,1.0,0.13,0.87,0.6947920446914665,0.9942847833185422,0.5,0.9300277614871317,2.9,0.32069922809901097,group_noQEC
0.13,rep3_toy,rep3_toy,3,1,1,3.0,0.04630600000000001,0.953694,0.6947920446914665,0.9942847833185422,0.5,0.9713964321421938,8.6,0.11295307350490627,group_QEC
0.13,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.12919563280000002,0.8708043672,0.6947920446914665,0.9942847833185422,0.5,0.9304253479542923,12.4,0.0750343022543784,group_QEC
0.13,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.22814536220397996,0.77185463779602,0.6947920446914665,0.9942847833185422,0.5,0.8815160023964176,16.2,0.05441456804916158,group_QEC
0.13,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3304481900508274,0.6695518099491726,0.6947920446914665,0.9942847833185422,0.5,0.8309492713012645,20.0,0.041547463565063225,group_QEC
0.13,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.16321285599080193,0.8367871440091981,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,23.799999999999997,0.038387023200013796,group_QEC
0.132,global_noQEC,global_noQEC,1,1,1,1.0,0.132,0.868,0.6947920446914665,0.9942847833185422,0.5,0.6558794947921929,1.9,0.3451997341011542,global_noQEC
0.132,group_noQEC,group_noQEC,1,1,1,1.0,0.132,0.868,0.6947920446914665,0.9942847833185422,0.5,0.9290391919204946,2.9,0.32035834204154984,group_noQEC
0.132,rep3_toy,rep3_toy,3,1,1,3.0,0.04767206400000001,0.952327936,0.6947920446914665,0.9942847833185422,0.5,0.9707212074939544,8.6,0.11287455901092494,group_QEC
0.132,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.13263427807027195,0.867365721929728,0.6947920446914665,0.9942847833185422,0.5,0.9287256779219666,12.4,0.07489723209048117,group_QEC
0.132,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.23359848180032938,0.7664015181996706,0.6947920446914665,0.9942847833185422,0.5,0.878820608358326,16.2,0.054248185701131234,group_QEC
0.132,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.33750758283859983,0.6624924171614002,0.6947920446914665,0.9942847833185422,0.5,0.8274599208668,20.0,0.04137299604334,group_QEC
0.132,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.16873782001213877,0.8312621799878612,0.6947920446914665,0.9942847833185422,0.5,0.910880246516199,23.799999999999997,0.03827227926538652,group_QEC
0.134,global_noQEC,global_noQEC,1,1,1,1.0,0.134,0.866,0.6947920446914665,0.9942847833185422,0.5,0.65528991070281,1.9,0.34488942668568945,global_noQEC
0.134,group_noQEC,group_noQEC,1,1,1,1.0,0.134,0.866,0.6947920446914665,0.9942847833185422,0.5,0.9280506223538576,2.9,0.3200174559840888,group_noQEC
0.134,rep3_toy,rep3_toy,3,1,1,3.0,0.04905579200000001,0.950944208,0.6947920446914665,0.9942847833185422,0.5,0.9700372517993028,8.6,0.1127950292789887,group_QEC
0.134,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.13610137302630398,0.863898626973696,0.6947920446914665,0.9942847833185422,0.5,0.9270119456428794,12.4,0.07475902787442576,group_QEC
0.134,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.23907143914192974,0.7609285608580703,0.6947920446914665,0.9942847833185422,0.5,0.8761154088246214,16.2,0.05408119807559391,group_QEC
0.134,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3445600824620816,0.6554399175379184,0.6947920446914665,0.9942847833185422,0.5,0.8239739776185532,20.0,0.041198698880927656,group_QEC
0.134,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.17432875890776356,0.8256712410922364,0.6947920446914665,0.9942847833185422,0.5,0.9081167304956279,23.799999999999997,0.03815616514687513,group_QEC
0.136,global_noQEC,global_noQEC,1,1,1,1.0,0.136,0.864,0.6947920446914665,0.9942847833185422,0.5,0.654700326613427,1.9,0.3445791192702248,global_noQEC
0.136,group_noQEC,group_noQEC,1,1,1,1.0,0.136,0.864,0.6947920446914665,0.9942847833185422,0.5,0.9270620527872204,2.9,0.31967656992662774,group_noQEC
0.136,rep3_toy,rep3_toy,3,1,1,3.0,0.050457088000000004,0.949542912,0.6947920446914665,0.9942847833185422,0.5,0.9693446125095775,8.6,0.11271448982669506,group_QEC
0.136,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.13959630674329604,0.860403693256704,0.6947920446914665,0.9942847833185422,0.5,0.9252844530878634,12.4,0.07461971395869867,group_QEC
0.136,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.24456291815488118,0.7554370818451188,0.6947920446914665,0.9942847833185422,0.5,0.8734010543106063,16.2,0.05391364532781521,group_QEC
0.136,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.35160383999734335,0.6483961600026567,0.6947920446914665,0.9942847833185422,0.5,0.8204923554514879,20.0,0.04102461777257439,group_QEC
0.136,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.17998366134924726,0.8200163386507527,0.6947920446914665,0.9942847833185422,0.5,0.9053215982676517,23.799999999999997,0.03803872261628789,group_QEC
0.138,global_noQEC,global_noQEC,1,1,1,1.0,0.138,0.862,0.6947920446914665,0.9942847833185422,0.5,0.6541107425240441,1.9,0.34426881185476005,global_noQEC
0.138,group_noQEC,group_noQEC,1,1,1,1.0,0.138,0.862,0.6947920446914665,0.9942847833185422,0.5,0.9260734832205835,2.9,0.3193356838691667,group_noQEC
0.138,rep3_toy,rep3_toy,3,1,1,3.0,0.051875856000000005,0.948124144,0.6947920446914665,0.9942847833185422,0.5,0.9686433370761183,8.6,0.11263294617164167,group_QEC
0.138,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.14311847302732805,0.856881526972672,0.6947920446914665,0.9942847833185422,0.5,0.9235434998893487,12.4,0.07447931450720553,group_QEC
0.138,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.25007162489989154,0.7499283751001085,0.6947920446914665,0.9942847833185422,0.5,0.8706781843907836,16.2,0.053745566937702695,group_QEC
0.138,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3586370589886487,0.6413629410113513,0.6947920446914665,0.9942847833185422,0.5,0.8170159423263387,20.0,0.040850797116316936,group_QEC
0.138,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.1857005042688793,0.8142994957311207,0.6947920446914665,0.9942847833185422,0.5,0.9024958498038552,23.799999999999997,0.03791999368923762,group_QEC
0.14,global_noQEC,global_noQEC,1,1,1,1.0,0.14,0.86,0.6947920446914665,0.9942847833185422,0.5,0.6535211584346612,1.9,0.3439585044392954,global_noQEC
0.14,group_noQEC,group_noQEC,1,1,1,1.0,0.14,0.86,0.6947920446914665,0.9942847833185422,0.5,0.9250849136539463,2.9,0.31899479781170564,group_noQEC
0.14,rep3_toy,rep3_toy,3,1,1,3.0,0.053312000000000005,0.946688,0.6947920446914665,0.9942847833185422,0.5,0.9679334729502641,8.6,0.11255040383142606,group_QEC
0.14,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.14666727040000005,0.8533327296,0.6947920446914665,0.9942847833185422,0.5,0.9217893833489561,12.4,0.07433785349588355,group_QEC
0.14,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.25559628734976003,0.74440371265024,0.6947920446914665,0.9942847833185422,0.5,0.8679474278088422,16.2,0.0535770017165952,group_QEC
0.14,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3656579945340386,0.6343420054659614,0.6947920446914665,0.9942847833185422,0.5,0.8135456007215922,20.0,0.04067728003607961,group_QEC
0.14,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.19147725480675304,0.808522745193247,0.6947920446914665,0.9942847833185422,0.5,0.8996404899159569,23.799999999999997,0.037800020584704074,group_QEC
0.14200000000000002,global_noQEC,global_noQEC,1,1,1,1.0,0.14200000000000002,0.858,0.6947920446914665,0.9942847833185422,0.5,0.6529315743452782,1.9,0.34364819702383065,global_noQEC
0.14200000000000002,group_noQEC,group_noQEC,1,1,1,1.0,0.14200000000000002,0.858,0.6947920446914665,0.9942847833185422,0.5,0.9240963440873091,2.9,0.3186539117542445,group_noQEC
0.14200000000000002,rep3_toy,rep3_toy,3,1,1,3.0,0.054765424000000014,0.9452345759999999,0.6947920446914665,0.9942847833185422,0.5,0.9672150675833542,8.6,0.11246686832364584,group_QEC
0.14200000000000002,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.15024210208307198,0.849757897916928,0.6947920446914665,0.9942847833185422,0.5,0.9200223984450887,12.4,0.07419535471331361,group_QEC
0.14200000000000002,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.26113565516821335,0.7388643448317866,0.6947920446914665,0.9942847833185422,0.5,0.8652094025869763,16.2,0.053407987814010884,group_QEC
0.14200000000000002,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3726649523822223,0.6273350476177777,0.6947920446914665,0.9942847833185422,0.5,0.8100821680798806,20.0,0.04050410840399403,group_QEC
0.14200000000000002,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.19731187219313906,0.8026881278068609,0.6947920446914665,0.9942847833185422,0.5,0.8967565273253806,23.799999999999997,0.03767884568594036,group_QEC
0.14400000000000002,global_noQEC,global_noQEC,1,1,1,1.0,0.14400000000000002,0.856,0.6947920446914665,0.9942847833185422,0.5,0.6523419902558953,1.9,0.343337889608366,global_noQEC
0.14400000000000002,group_noQEC,group_noQEC,1,1,1,1.0,0.14400000000000002,0.856,0.6947920446914665,0.9942847833185422,0.5,0.9231077745206722,2.9,0.3183130256967835,group_noQEC
0.14400000000000002,rep3_toy,rep3_toy,3,1,1,3.0,0.05623603200000001,0.943763968,0.6947920446914665,0.9942847833185422,0.5,0.9664881684267275,8.6,0.11238234516589855,group_QEC
0.14400000000000002,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.15384237598310402,0.846157624016896,0.6947920446914665,0.9942847833185422,0.5,0.918242837840524,12.4,0.07405184176133257,group_QEC
0.14400000000000002,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2666884994900858,0.7333115005099142,0.6947920446914665,0.9942847833185422,0.5,0.862464716134538,16.2,0.0532385627243542,group_QEC
0.14400000000000002,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3796562880406731,0.6203437119593269,0.6947920446914665,0.9942847833185422,0.5,0.8066264572488361,20.0,0.0403313228624418,group_QEC
0.14400000000000002,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.2032023095674913,0.7967976904325087,0.6947920446914665,0.9942847833185422,0.5,0.8938449737641474,23.799999999999997,0.037556511502695275,group_QEC
0.146,global_noQEC,global_noQEC,1,1,1,1.0,0.146,0.854,0.6947920446914665,0.9942847833185422,0.5,0.6517524061665124,1.9,0.3430275821929013,global_noQEC
0.146,group_noQEC,group_noQEC,1,1,1,1.0,0.146,0.854,0.6947920446914665,0.9942847833185422,0.5,0.922119204954035,2.9,0.3179721396393224,group_noQEC
0.146,rep3_toy,rep3_toy,3,1,1,3.0,0.057723727999999995,0.942276272,0.6947920446914665,0.9942847833185422,0.5,0.9657528229317237,8.6,0.11229683987578183,group_QEC
0.146,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.15746750467609616,0.8425324953239038,0.6947920446914665,0.9942847833185422,0.5,0.9164509918900066,12.4,0.07390733805564569,group_QEC
0.146,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.27225361270284076,0.7277463872971592,0.6947920446914665,0.9942847833185422,0.5,0.8597139653560283,16.2,0.053068763293582,group_QEC
0.146,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.38663040589483133,0.6133695941051687,0.6947920446914665,0.9942847833185422,0.5,0.8031792569164554,20.0,0.04015896284582277,group_QEC
0.146,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.20914651573540144,0.7908534842645986,0.6947920446914665,0.9942847833185422,0.5,0.8909068431064413,23.799999999999997,0.03743306063472443,group_QEC
0.148,global_noQEC,global_noQEC,1,1,1,1.0,0.148,0.852,0.6947920446914665,0.9942847833185422,0.5,0.6511628220771295,1.9,0.3427172747774366,global_noQEC
0.148,group_noQEC,group_noQEC,1,1,1,1.0,0.148,0.852,0.6947920446914665,0.9942847833185422,0.5,0.9211306353873979,2.9,0.31763125358186134,group_noQEC
0.148,rep3_toy,rep3_toy,3,1,1,3.0,0.05922841599999999,0.940771584,0.6947920446914665,0.9942847833185422,0.5,0.9650090785496817,8.6,0.11221035797089322,group_QEC
0.148,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.16111690539212808,0.8388830946078719,0.6947920446914665,0.9942847833185422,0.5,0.91464714864784,12.4,0.0737618668264387,group_QEC
0.148,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2778298082294326,0.7221701917705674,0.6947920446914665,0.9942847833185422,0.5,0.856957736758425,16.2,0.05289862572582871,group_QEC
0.148,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.393585758338318,0.606414241661682,0.6947920446914665,0.9942847833185422,0.5,0.7997413320410226,20.0,0.03998706660205113,group_QEC
0.148,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.21514243686480672,0.7848575631351933,0.6947920446914665,0.9942847833185422,0.5,0.887943150530198,23.799999999999997,0.037308535736562946,group_QEC
0.15,global_noQEC,global_noQEC,1,1,1,1.0,0.15,0.85,0.6947920446914665,0.9942847833185422,0.5,0.6505732379877465,1.9,0.34240696736197185,global_noQEC
0.15,group_noQEC,group_noQEC,1,1,1,1.0,0.15,0.85,0.6947920446914665,0.9942847833185422,0.5,0.9201420658207609,2.9,0.3172903675244003,group_noQEC
0.15,rep3_toy,rep3_toy,3,1,1,3.0,0.06075,0.93925,0.6947920446914665,0.9942847833185422,0.5,0.9642569827319407,8.6,0.11212290496883032,group_QEC
0.15,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.16479000000000021,0.8352099999999998,0.6947920446914665,0.9942847833185422,0.5,0.9128315938754795,12.4,0.07361545111899029,group_QEC
0.15,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2834159203125002,0.7165840796874998,0.6947920446914665,0.9942847833185422,0.5,0.8541966065578528,16.2,0.052728185589990914,group_QEC
0.15,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.4005208449140627,0.5994791550859373,0.6947920446914665,0.9942847833185422,0.5,0.7963134242756352,20.0,0.03981567121378176,group_QEC
0.15,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.2211880181227297,0.7788119818772703,0.6947920446914665,0.9942847833185422,0.5,0.8849549117080909,23.799999999999997,0.03718297948353324,group_QEC
0.152,global_noQEC,global_noQEC,1,1,1,1.0,0.152,0.848,0.6947920446914665,0.9942847833185422,0.5,0.6499836538983635,1.9,0.3420966599465071,global_noQEC
0.152,group_noQEC,group_noQEC,1,1,1,1.0,0.152,0.848,0.6947920446914665,0.9942847833185422,0.5,0.9191534962541237,2.9,0.3169494814669392,group_noQEC
0.152,rep3_toy,rep3_toy,3,1,1,3.0,0.062288383999999995,0.937711616,0.6947920446914665,0.9942847833185422,0.5,0.9634965829298401,8.6,0.11203448638719071,group_QEC
0.152,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.1684862149918721,0.8315137850081279,0.6947920446914665,0.9942847833185422,0.5,0.9110046110491234,12.4,0.07346811379428414,group_QEC
0.152,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2890108037998912,0.7109891962001088,0.6947920446914665,0.9942847833185422,0.5,0.8514311407855952,16.2,0.052557477826271314,group_QEC
0.152,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.4074342114662495,0.5925657885337505,0.6947920446914665,0.9942847833185422,0.5,0.7928962523873859,20.0,0.03964481261936929,group_QEC
0.152,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.2272812052538149,0.7727187947461851,0.6947920446914665,0.9942847833185422,0.5,0.8819431420272832,23.799999999999997,0.037056434538961486,group_QEC
0.154,global_noQEC,global_noQEC,1,1,1,1.0,0.154,0.846,0.6947920446914665,0.9942847833185422,0.5,0.6493940698089806,1.9,0.34178635253104245,global_noQEC
0.154,group_noQEC,group_noQEC,1,1,1,1.0,0.154,0.846,0.6947920446914665,0.9942847833185422,0.5,0.9181649266874866,2.9,0.31660859540947817,group_noQEC
0.154,rep3_toy,rep3_toy,3,1,1,3.0,0.063843472,0.936156528,0.6947920446914665,0.9942847833185422,0.5,0.9627279265947188,8.6,0.11194510774357196,group_QEC
0.154,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.17220498146790408,0.8277950185320959,0.6947920446914665,0.9942847833185422,0.5,0.9091664813673056,12.4,0.07331987752962142,group_QEC
0.154,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.29461333393151456,0.7053866660684854,0.6947920446914665,0.9942847833185422,0.5,0.8486618953934502,16.2,0.05238653675268211,group_QEC
0.154,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.4143244493029842,0.5856755506970158,0.6947920446914665,0.9942847833185422,0.5,0.7894905126712424,20.0,0.039474525633562116,group_QEC
0.154,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.23341994610190642,0.7665800538980936,0.6947920446914665,0.9942847833185422,0.5,0.8789088558373356,23.799999999999997,0.036928943522577126,group_QEC
0.156,global_noQEC,global_noQEC,1,1,1,1.0,0.156,0.844,0.6947920446914665,0.9942847833185422,0.5,0.6488044857195977,1.9,0.3414760451155778,global_noQEC
0.156,group_noQEC,group_noQEC,1,1,1,1.0,0.156,0.844,0.6947920446914665,0.9942847833185422,0.5,0.9171763571208496,2.9,0.3162677093520171,group_noQEC
0.156,rep3_toy,rep3_toy,3,1,1,3.0,0.065415168,0.934584832,0.6947920446914665,0.9942847833185422,0.5,0.9619510611779161,8.6,0.11185477455557163,group_QEC
0.156,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.17594573512089617,0.8240542648791038,0.6947920446914665,0.9942847833185422,0.5,0.9073174837584884,12.4,0.07317076481923293,group_QEC
0.156,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.3002224061275125,0.6997775938724875,0.6947920446914665,0.9942847833185422,0.5,0.8458894163584333,16.2,0.05221539607150823,group_QEC
0.156,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.4211901943695894,0.5788098056304106,0.6947920446914665,0.9942847833185422,0.5,0.7860968793586751,20.0,0.03930484396793375,group_QEC
0.156,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.23960219207589195,0.760397807924108,0.6947920446914665,0.9942847833185422,0.5,0.8758530657256622,23.799999999999997,0.03680054898006985,group_QEC
0.158,global_noQEC,global_noQEC,1,1,1,1.0,0.158,0.842,0.6947920446914665,0.9942847833185422,0.5,0.6482149016302148,1.9,0.34116573770011305,global_noQEC
0.158,group_noQEC,group_noQEC,1,1,1,1.0,0.158,0.842,0.6947920446914665,0.9942847833185422,0.5,0.9161877875542125,2.9,0.315926823294556,group_noQEC
0.158,rep3_toy,rep3_toy,3,1,1,3.0,0.067003376,0.932996624,0.6947920446914665,0.9942847833185422,0.5,0.9611660341307714,8.6,0.11176349234078738,group_QEC
0.158,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.17970791622092808,0.8202920837790719,0.6947920446914665,0.9942847833185422,0.5,0.905457894888654,12.4,0.07302079797489146,group_QEC
0.158,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.3058369357777537,0.6941630642222463,0.6947920446914665,0.9942847833185422,0.5,0.8431142397868283,16.2,0.05204408887573014,group_QEC
0.158,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.42803012643243243,0.5719698735675676,0.6947920446914665,0.9942847833185422,0.5,0.7827160050210791,20.0,0.039135800251053954,group_QEC
0.158,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.2458258995610232,0.7541741004389768,0.6947920446914665,0.9942847833185422,0.5,0.8727767818199361,23.799999999999997,0.03667129335377883,group_QEC
0.16,global_noQEC,global_noQEC,1,1,1,1.0,0.16,0.84,0.6947920446914665,0.9942847833185422,0.5,0.6476253175408317,1.9,0.3408554302846483,global_noQEC
0.16,group_noQEC,group_noQEC,1,1,1,1.0,0.16,0.84,0.6947920446914665,0.9942847833185422,0.5,0.9151992179875754,2.9,0.315585937237095,group_noQEC
0.16,rep3_toy,rep3_toy,3,1,1,3.0,0.068608,0.931392,0.6947920446914665,0.9942847833185422,0.5,0.9603728929046237,8.6,0.11167126661681671,group_QEC
0.16,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.1834909696000001,0.8165090303999999,0.6947920446914665,0.9942847833185422,0.5,0.9035879891688969,12.4,0.07286999912652395,group_QEC
0.16,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.3114558580326401,0.6885441419673599,0.6947920446914665,0.9942847833185422,0.5,0.8403368920175881,16.2,0.051872647655406674,group_QEC
